X Y
0.32000000000000089484 0.30970294454245700377
0.33000000000000090372 0.31874756042064522621
0.3400000000000009126 0.32773850678055627128
0.35000000000000092149 0.33667481938672799702
0.36000000000000093037 0.34555558058171298441
0.37000000000000093925 0.35437991912343863588
0.38000000000000094813 0.36314700994617710172
0.39000000000000095701 0.37185607384858210267
0.40000000000000096589 0.38050637711236573457
0.41000000000000097478 0.38909723105527926901
0.42000000000000098366 0.39762799152213013087
0.43000000000000099254 0.40609805831761647266
0.44000000000000100142 0.4145068745847867997
0.4500000000000010103 0.42285392613294153774
0.46000000000000101918 0.43113874071878305339
0.47000000000000102807 0.43936088728459227193
0.48000000000000103695 0.44751997515717073517
0.49000000000000104583 0.45561565321122532435
0.5000000000000009992 0.46364760900080692618
0.51000000000000100808 0.47161556786232844418
0.52000000000000101696 0.47951929199259696324
0.53000000000000102585 0.48735857950519106963
0.54000000000000103473 0.4951332634684049161
0.55000000000000104361 0.5028432109278616613
0.56000000000000105249 0.51048832191677662173
0.57000000000000106137 0.51806852845672179964
0.58000000000000107025 0.52558379355161100044
0.59000000000000107914 0.53303411017749080525
0.60000000000000108802 0.54041950027058494044
0.6100000000000010969 0.54774001371590330667
0.62000000000000110578 0.55499572733858759666
0.63000000000000111466 0.56218674390002998376
0.64000000000000112355 0.56931319110066269662
0.65000000000000113243 0.57637522059118451168
0.66000000000000114131 0.5833730069938567464
0.67000000000000115019 0.59030674693537277253
0.68000000000000115907 0.59717665809267839183
0.69000000000000116795 0.60398297825299873676
0.70000000000000117684 0.6107259643892094525
0.71000000000000118572 0.61740589175157345458
0.7200000000000011946 0.62402305297675764173
0.73000000000000120348 0.63057775721493558585
0.74000000000000121236 0.63707032927568429947
0.75000000000000122125 0.64350110879328514812
0.76000000000000123013 0.64987044941194838099
0.77000000000000123901 0.65617871799139559919
0.78000000000000124789 0.66242629383315199121
0.79000000000000125677 0.66861356792782167258
0.80000000000000126565 0.67474094222355340822
0.81000000000000127454 0.68080882891582827909
0.82000000000000128342 0.68681764975864600942
0.8300000000000012923 0.69276783539712294413
0.84000000000000130118 0.69865982472146392901
0.85000000000000131006 0.70449406424221849843
0.86000000000000131894 0.71027100748668703378
0.87000000000000132783 0.71599111441630092223
0.88000000000000133671 0.72165485086476199861
0.89000000000000134559 0.72726268799669102627
0.90000000000000135447 0.73281510178650732801
0.91000000000000136335 0.73831257251722881563
0.92000000000000137224 0.74375558429886057255
0.93000000000000138112 0.74914462460601793925
0.94000000000000139 0.75448018383440640378
0.95000000000000139888 0.7597627548757716065
0.96000000000000140776 0.76499283271091100822
0.97000000000000141664 0.77017091402033177605
0.98000000000000142553 0.7752974968121271182
0.99000000000000143441 0.7803730800666366374
