X Y
-0.079999999999999252265 -0.07982933348174009458
-0.069999999999999257261 -0.069885117178691086304
-0.059999999999999255318 -0.059927120722774618322
-0.049999999999999253375 -0.049957312707257506279
-0.039999999999999251432 -0.039977661725406524185
-0.029999999999999249489 -0.029990136370488418294
-0.019999999999999247546 -0.019996705235769976494
-0.0099999999999992473382 -0.0099993369145180005519
7.5286998857393427897e-16 7.5284476843790330638e-16
0.010000000000000753078 0.0099993369145195097614
0.020000000000000753286 0.019996705235771489173
0.030000000000000755229 0.029990136370489917095
0.040000000000000757172 0.039977661725408016047
0.050000000000000759115 0.049957312707259012019
0.060000000000000761058 0.059927120722776117123
0.070000000000000756062 0.069885117178692557349
0.080000000000000751066 0.079829333481741579503
0.09000000000000074607 0.089757801038656367942
0.10000000000000074107 0.099668551256170176411
0.11000000000000073608 0.10955961554101621702
0.12000000000000073108 0.11942902529992772964
0.13000000000000072609 0.12927481920893438283
0.14000000000000073497 0.1390952031378849818
0.15000000000000074385 0.14888855015044735741
0.16000000000000075273 0.1586532405795857692
0.17000000000000076161 0.16838765475826455997
0.18000000000000077049 0.17809017301944801703
0.19000000000000077938 0.18775917569610045543
0.20000000000000078826 0.19739304312118621798
0.21000000000000079714 0.20699015562766953646
0.22000000000000080602 0.21654889354851475369
0.2300000000000008149 0.22606763721668621248
0.24000000000000082379 0.2355447669651481446
0.25000000000000083267 0.24497866312686492063
0.26000000000000084155 0.25436779648444785007
0.27000000000000085043 0.26371099961909644227
0.28000000000000085931 0.27300719556165720103
0.29000000000000086819 0.28225530734297665791
0.30000000000000087708 0.29145425799390134447
0.31000000000000088596 0.30060297054527773675
0.32000000000000089484 0.3097003680279523663
0.33000000000000090372 0.3187453734727718202
0.3400000000000009126 0.32773690991058251898
0.35000000000000092149 0.3366739003722310497
0.36000000000000093037 0.34555526788856388842
0.37000000000000093925 0.35437993549042756669
0.38000000000000094813 0.36314683879797221566
0.39000000000000095701 0.37185520298532903638
0.40000000000000096589 0.38050454278061046631
0.41000000000000097478 0.38909438550123265355
0.42000000000000098366 0.39762425846461152412
0.43000000000000099254 0.40609368898816311511
0.44000000000000100142 0.41450220438930351907
0.4500000000000010103 0.42284933198544866206
0.46000000000000101918 0.43113459909401463666
0.47000000000000102807 0.4393575330324174244
0.48000000000000103695 0.44751766111807306237
0.49000000000000104583 0.45561451066839758761
0.5000000000000009992 0.46364760900080692618
0.51000000000000100808 0.47161653962577482213
0.52000000000000101696 0.47952111082600490377
0.53000000000000102585 0.48736118707725833987
0.54000000000000103473 0.49513663285529652125
0.55000000000000104361 0.50284731263588056116
0.56000000000000105249 0.51049309089477179491
0.57000000000000106137 0.51807383210773139126
0.58000000000000107025 0.52558940075052074103
0.59000000000000107914 0.533039661298901013
0.60000000000000108802 0.54042447822863337592
0.6100000000000010969 0.54774371601547922062
0.62000000000000110578 0.55499723913519960483
0.63000000000000111466 0.56218492804866571078
0.64000000000000112355 0.56930703087427092512
0.65000000000000113243 0.57636416338793150516
0.66000000000000114131 0.58335695735067349954
0.67000000000000115019 0.59028604452352262388
0.68000000000000115907 0.59715205666750492686
0.69000000000000116795 0.60395562554364623509
0.70000000000000117684 0.61069738291297259725
0.71000000000000118572 0.61737796053650972894
0.7200000000000011946 0.62399799017528367884
0.73000000000000120348 0.63055810359032027357
0.74000000000000121236 0.63705893254264545078
0.75000000000000122125 0.64350110879328514812
0.76000000000000123013 0.64988500445237584735
0.77000000000000123901 0.65620995302649665071
0.78000000000000124789 0.66247502837133720455
0.79000000000000125677 0.66867930434258693317
0.80000000000000126565 0.67482185479593559396
0.81000000000000127454 0.68090175358707283326
0.82000000000000128342 0.6869180745716881864
0.8300000000000012923 0.69286989160547141076
0.84000000000000130118 0.69875627854411193063
0.85000000000000131006 0.70457630924329961442
0.86000000000000131894 0.71032905755872399745
0.87000000000000132783 0.71601359734607461505
0.88000000000000133671 0.72162913775195514088
0.89000000000000134559 0.72717799961399209874
0.90000000000000135447 0.73266561546083452949
0.91000000000000136335 0.73809755311204550132
0.92000000000000137224 0.74347938038718819342
0.93000000000000138112 0.74881666510582567398
0.94000000000000139 0.75411497508752134422
0.95000000000000139888 0.75937987815183805029
0.96000000000000140776 0.76461694211833908241
0.97000000000000141664 0.76983173480658761978
0.98000000000000142553 0.77502982403614661955
0.99000000000000143441 0.78021677762657937194
